dato_Id,fyllingsgrad,kapasitet_TWh,fylling_TWh,fyllingsgrad_forrige_uke,endring_fyllingsgrad
2025-03-30,0.4917365,87.43758,42.99625,0.50619274,-0.014456242
2025-04-06,0.47792685,87.43758,41.788765,0.49174732,-0.013820469
2025-04-13,0.46924815,87.43758,41.029922,0.47795293,-0.0087047815
2025-04-20,0.4813347,87.43758,42.08674,0.469259,0.012075692
2025-04-27,0.47429666,87.43758,41.47135,0.4813347,-0.007038027
2025-05-04,0.49304447,87.43758,43.110615,0.47429666,0.018747807
2025-05-11,0.4917016,87.43758,42.9932,0.49304447,-0.0013428628
2025-05-18,0.5096536,87.43758,44.562878,0.4916918,0.01796183
2025-05-25,0.52225715,87.43758,45.664898,0.5096738,0.012583375
2025-06-01,0.5498491,87.43758,48.077473,0.52226454,0.027584553
2025-06-08,0.57988894,87.43758,50.704086,0.54984635,0.030042589
2025-06-15,0.59725803,87.43758,52.222797,0.579882,0.017376006
2025-06-22,0.63758904,87.43758,55.74924,0.5972628,0.040326238
2025-06-29,0.6747103,87.43758,58.99503,0.63758904,0.037121236
2025-07-06,0.6990611,87.43758,61.12421,0.6746773,0.024383783
2025-07-13,0.70831543,87.43758,61.933388,0.6990428,0.009272635
2025-07-20,0.7210096,87.43758,63.043335,0.70831543,0.01269418
2025-07-27,0.7196447,87.43758,62.923992,0.7210898,-0.001445055
2025-08-03,0.72021544,87.43758,62.973896,0.71956867,0.00064677
2025-08-10,0.7562653,87.43758,66.12601,0.72023267,0.036032617
2025-08-17,0.7628247,87.43758,66.69955,0.75624937,0.006575346
2025-08-24,0.7557637,87.43758,66.082146,0.7628395,-0.0070757866
2025-08-31,0.7429251,87.43758,64.95957,0.755749,-0.01282388
2025-09-07,0.7676479,87.43758,67.12128,0.74299544,0.024652481
2025-09-14,0.78195226,87.43758,68.37202,0.767564,0.014388263
2025-09-21,0.80293876,87.43758,70.20702,0.782038,0.020900786
2025-09-28,0.7961093,87.43758,69.60987,0.80286396,-0.0067546368
2025-10-05,0.79431885,87.43758,69.45332,0.796027,-0.0017081499
2025-10-12,0.81383866,87.43758,71.16008,0.7943005,0.019538164
2025-10-19,0.8082479,87.43758,70.67124,0.81377596,-0.005528033
2025-10-26,0.80894345,87.43758,70.732056,0.8082879,0.0006555319
2025-11-02,0.800029,87.43758,69.95259,0.80890125,-0.008872271
2025-11-09,0.8116591,87.43758,70.969505,0.79993343,0.011725664
2025-11-16,0.80588675,87.43758,70.46479,0.81173724,-0.005850494
2025-11-23,0.77720493,87.43758,67.95692,0.80588675,-0.028681815
2025-11-30,0.75798196,87.43758,66.27611,0.77720493,-0.019222975
2025-12-07,0.74088,87.43758,64.780754,0.7578498,-0.0169698
2025-12-14,0.7366734,87.43758,64.41294,0.74088,-0.004206598
2025-12-21,0.7418264,87.43758,64.8635,0.73665917,0.005167246
2025-12-28,0.72184974,87.43758,63.116795,0.7418264,-0.019976676
2026-01-04,0.69464934,87.43758,60.738457,0.72184974,-0.0272004
2026-01-11,0.65708065,87.43758,57.45354,0.69465965,-0.037579
2026-01-18,0.62151384,87.43758,54.343662,0.65706474,-0.035550892
2026-01-25,0.5837499,87.43758,51.041676,0.62151384,-0.037763953
2026-02-01,0.5451211,87.43758,47.664066,0.5837499,-0.038628817
2026-02-08,0.5106277,87.43758,44.64805,0.54518765,-0.034559965
2026-02-15,0.47483885,87.43758,41.518757,0.5105857,-0.035746872
2026-02-22,0.44483963,87.43758,38.8957,0.4748168,-0.029977173
2026-03-01,0.4219059,87.43758,36.89043,0.44486293,-0.022957027
2026-03-08,0.39683264,87.43758,34.698086,0.4218713,-0.02503866
2026-03-15,0.38086843,87.43758,33.302216,0.39687824,-0.016009808
2026-03-22,0.3670319,87.43758,32.09238,0.38086247,-0.013830572
2026-03-29,0.35527745,87.43758,31.0646,0.36705557,-0.011778116
2026-04-05,0.3417435,87.43758,29.881224,0.35525477,-0.01351127
2026-04-12,0.32839224,87.43758,28.713821,0.34173223,-0.013339996
2026-04-19,0.31825143,87.43758,27.827135,0.32841113,-0.010159701
2026-04-26,0.3233697,87.43758,28.274664,0.31826746,0.005102247
2026-05-03,0.3288657,87.43758,28.75522,0.32331064,0.0055550635
2026-05-10,0.32439142,87.43758,28.364,0.32892728,-0.004535854
2026-05-17,0.3243583,87.43758,28.361105,0.32440245,-4.413724e-05
2026-05-24,0.37456557,87.43758,32.751106,0.3243583,0.050207257
2026-05-31,0.43616304,87.43758,38.13704,0.37452814,0.0616349
2026-06-07,0.51727355,87.43758,45.229145,0.43620962,0.081063926
2026-06-14,0.5745539,87.43758,50.237602,0.51727355,0.05728036
2026-06-21,0.6018022,87.43758,52.620125,0.5745539,0.027248263
2026-06-28,0.6187181,87.43758,54.099213,0.6018022,0.016915917
2026-07-05,0.6305877,87.43758,55.137062,0.6187181,0.011869609
2026-07-12,0.628454,87.43758,54.9505,0.6305877,-0.0021336675
2026-07-19,0.6205158,87.43758,54.2564,0.628454,-0.007938206
2026-07-26,0.6182537,87.43758,54.058605,0.6205158,-0.0022621155
2026-08-02,0.6281369,87.43758,54.922764,0.6182537,0.009883165
2026-08-09,0.64144284,87.43758,56.08621,0.62803197,0.013410866
2026-08-16,0.6478905,87.43758,56.649975,0.6414437,0.006446779
2026-08-23,0.6395198,87.43758,55.918064,0.6478905,-0.0083706975
2026-08-30,0.63438076,87.43758,55.46872,0.6395244,-0.0051436424
2026-09-06,0.6360544,87.43758,55.615055,0.63442105,0.0016333461
